,word,max_tag,appearances
16914,methodologies,NNS,2
16915,Jesse,NNP,2
16916,unforeseen,JJ,2
16917,60-year-old,JJ,2
16918,mom-and-pop,JJ,2
16919,patrol,NN,2
16920,hitches,NNS,2
16921,diligence,NN,2
16922,nondescript,JJ,2
16923,refinance,VB,2
16924,controversies,NNS,2
16925,memorabilia,NNS,2
16926,artifact,NN,2
16927,calves,NNS,2
16928,Soybeans,NNS,2
16929,repel,VB,2
16930,Describing,VBG,2
16931,mid-August,NNP,2
16932,modifies,VBZ,2
16933,enlarge,VB,2
16934,Cranston-Mitchell,NNP,2
16935,tar,NN,2
16936,shove,VB,2
16937,Lantos,NNP,2
16938,toiletries,NNS,2
16939,Twins,NNP,2
16940,fury,NN,2
16941,Zarett,NNP,2
16942,contract-drilling,NN,2
16943,deductibles,NNS,2
16944,deflect,VB,2
16945,Schramm,NNP,2
16946,dismantle,VB,2
16947,trade-offs,NNS,2
16948,fastener,NN,2
16949,Brantford,NNP,2
16950,Paperboard,NNP,2
16951,unwritten,JJ,2
16952,Rod,NNP,2
16953,Bedford,NNP,2
16954,higher-cost,JJ,2
16955,stock-repurchase,JJ,2
16956,undercut,JJ,2
16957,precarious,JJ,2
16958,Wasserstein,NNP,2
16959,Perella,NNP,2
16960,MacMillan,NNP,2
16961,Bloedel,NNP,2
16962,Devario,NNP,2
16963,Medco,NNP,2
16964,fainting,NN,2
16965,nonunion,JJ,2
16966,adhesives,NNS,2
16967,resin,NN,2
16968,refocused,VBN,2
16969,Farmington,NNP,2
16970,abandoning,VBG,2
16971,bond-price,JJ,2
16972,bolstering,VBG,2
16973,"1,111",CD,2
16974,Bouygues,NNP,2
16975,namesake,NN,2
16976,patriotic,JJ,2
16977,anti-smoking,JJ,2
16978,wrapping,VBG,2
16979,sponsorship,NN,2
16980,innocence,NN,2
16981,Pertschuk,NNP,2
16982,unmistakable,JJ,2
16983,Trout,NNP,2
16984,wagons,NNS,2
16985,yanked,VBD,4
16986,lighting,NN,4
16987,forefront,NN,2
16988,matures,VBZ,2
16989,year-to-date,JJ,2
16990,multiyear,JJ,2
16991,Willamette,NNP,2
16992,lower-income,JJ,2
16993,legerdemain,NN,2
16994,Pell,NNP,2
16995,R.I,NNP,2
16996,Eubank,NNP,2
16997,trainer,NN,2
16998,reverses,VBZ,2
16999,recalculating,VBG,2
17000,O&Y,NNP,2
17001,maximizing,VBG,2
17002,riveting,JJ,2
17003,shredded,JJ,2
17004,funneled,VBN,2
17005,complacent,JJ,2
17006,luxurious,JJ,2
17007,Newsom,NNP,2
17008,sampled,VBN,2
17009,Stelzer,NNP,2
17010,Steelmakers,NNS,2
17011,toad,NN,2
17012,gene-splicing,NN,2
17013,floated,VBD,2
17014,blending,NN,2
17015,"3,300",CD,2
17016,catastrophic-illness,JJ,2
17017,discontinuation,NN,2
17018,deal-making,NN,2
17019,"176,100,000",CD,2
17020,renews,VBZ,2
17021,Argus,NNP,2
17022,manipulated,VBN,2
17023,Eminase,NNP,2
17024,preferred-stock,JJ,2
17025,common-stock,JJ,2
17026,GORBACHEV,NNP,2
17027,WILL,MD,2
17028,boycott,NN,2
17029,gripped,VBD,2
17030,Ozal,NNP,2
17031,right-wing,JJ,2
17032,10-year-old,JJ,2
17033,seas,NNS,2
17034,solid-waste,NN,2
17035,indifferent,JJ,2
17036,heck,NN,2
17037,mimic,VBP,4
17038,fleeing,VBG,2
17039,stressful,JJ,2
17040,fine-tuning,NN,4
17041,persists,VBZ,2
17042,pro-active,JJ,2
17043,hunky-dory,JJ,2
17044,Torres,NNP,2
17045,teen-agers,NNS,2
17046,reviving,VBG,2
17047,pleading,VBG,2
17048,seesaw,JJ,2
17049,pave,VB,2
17050,Carmichael,NNP,2
17051,18\/32,CD,2
17052,oversold,VBN,4
17053,overwhelm,VB,2
17054,Corporation,NNP,2
17055,Standards,NNP,2
17056,handsomely,RB,2
17057,inadequately,RB,2
17058,one-half,NN,4
17059,discount-retailing,NN,2
17060,gold-mining,NN,2
17061,thrive,VBP,4
17062,havens,NNS,2
17063,Sass,NNP,2
17064,stomachs,NNS,2
17065,Granville,NNP,2
17066,Echo,NNP,2
17067,shortsighted,JJ,2
17068,Lakes,NNP,2
17069,Rowland-Molina,NNP,2
17070,fauna,NNS,2
17071,Planck,NNP,2
17072,unchanging,JJ,2
17073,validity,NN,2
17074,discredited,VBN,2
17075,ironically,RB,2
17076,intellectually,RB,2
17077,ground-based,JJ,2
17078,Graedel,NNP,2
17079,Crutzen,NNP,2
17080,Longmont,NNP,2
17081,pinning,VBG,2
17082,80-megabyte,JJ,2
17083,delisting,NN,2
17084,outlines,VBZ,2
17085,fast-moving,JJ,2
17086,axiom,NN,2
17087,arouse,VB,2
17088,Related,NNP,2
17089,56-year-old,JJ,2
17090,bicycles,NNS,2
17091,Accessories,NNS,2
17092,Schwinn,NNP,2
17093,Nishiki,NNP,2
17094,biking,NN,2
17095,free-wheeling,JJ,2
17096,Hoping,VBG,2
17097,frames,NNS,2
17098,space-age,JJ,2
17099,Cycling,NNP,2
17100,monstrous,JJ,2
17101,Nike,NNP,2
17102,Beaverton,NNP,2
17103,one-quarter,NN,2
17104,Rancho,NNP,2
17105,data-storage,JJ,2
17106,I.C.H.,NNP,2
17107,unveiling,NN,4
17108,thinnest,JJS,2
17109,second-consecutive,JJ,2
17110,outbreak,NN,2
17111,registering,VBG,2
17112,sidelined,VBN,2
17113,interviewer,NN,2
17114,underlined,VBD,2
17115,gainer,NN,2
17116,nonferrous,JJ,2
17117,listless,JJ,2
17118,Horicon,NNP,2
17119,month-old,JJ,2
17120,Packer,NNP,2
17121,Blake,NNP,2
17122,Sin,NNP,2
17123,concurrent,JJ,2
17124,one-megabit,JJ,2
17125,market-moving,JJ,2
17126,93-day,JJ,2
17127,PACs,NNPS,2
17128,T-bond,JJ,2
17129,Rymer,NNP,2
17130,Ivern,NNP,2
17131,Godown,NNP,2
17132,Biotechnology,NNP,2
17133,piggybacking,VBG,2
17134,organisms,NNS,2
17135,courtesy,NN,2
17136,half-dozen,JJ,2
17137,Shapovalov,NNP,2
17138,bumpy,JJ,2
17139,fighter-plane,NN,2
17140,hooked,JJ,2
17141,artificial,JJ,2
17142,fraught,JJ,2
17143,McChesney,NNP,2
17144,rife,JJ,2
17145,junkets,NNS,2
17146,non-Communist,JJ,2
17147,Geffen,NNP,2
17148,pulse,NN,2
17149,rowing,NN,2
17150,ate,VBD,2
17151,poisoning,NN,2
17152,three-fourths,JJ,2
17153,health-club,JJ,2
17154,memberships,NNS,2
17155,garages,NNS,2
17156,stationary,JJ,2
17157,Igdaloff,NNP,2
17158,inconsistencies,NNS,2
17159,aerobic,JJ,2
17160,librarian,NN,2
17161,attends,VBZ,2
17162,skipping,VBG,2
17163,Quality,NNP,2
17164,bowls,VBZ,2
17165,dissatisfaction,NN,2
17166,cab,NN,2
17167,leagues,NNS,2
17168,lanes,NNS,2
17169,Jos.,NNP,2
17170,Clothiers,NNP,2
17171,Owings,NNP,2
17172,demons,NNS,2
17173,poltergeists,NNS,2
17174,devils,NNS,2
17175,identifies,VBZ,2
17176,Busch,NNP,2
17177,Paranormal,NNP,2
17178,horrors,NNS,2
17179,proliferating,VBG,2
17180,nod,NN,2
17181,ghostbusters,NNS,2
17182,occasion,NN,4
17183,bested,VBN,2
17184,forays,NNS,2
17185,haunting,NN,4
17186,rat,NN,2
17187,happenings,NNS,2
17188,footsteps,NNS,2
17189,pokes,VBZ,2
17190,cord,NN,2
17191,stubborn,JJ,2
17192,sprinkle,VBP,2
17193,debunk,VB,2
17194,burial,NN,2
17195,disproportionately,RB,2
17196,Trabold,NNP,2
17197,exorcism,NN,2
17198,therapeutic,JJ,2
17199,wrestle,VB,2
17200,Litchfield,NNP,2
17201,McKenna,NNP,2
17202,clergyman,NN,2
17203,demonic,JJ,2
17204,dwarf,NN,2
17205,tenacious,JJ,2
17206,praying,VBG,2
17207,swaying,VBG,2
17208,writhing,VBG,2
17209,holy,JJ,2
17210,contemplate,VB,2
17211,packs,VBZ,2
17212,Ghostbusters,NNP,2
17213,ASCAP,NNP,2
17214,Interstate\/Johnson,NNP,2
17215,foresee,VB,2
17216,crane,NN,2
17217,nonessential,JJ,2
17218,rains,NNS,2
17219,retiree,NN,2
17220,Higgins,NNP,2
17221,Consultants,NNP,4
17222,Towers,NNP,2
17223,Perrin,NNP,2
17224,Fast-food,NN,2
17225,Tufts,NNP,2
17226,M.B.A.,NNP,2
17227,ambition,NN,2
17228,vengeance,NN,2
17229,populous,JJ,2
17230,whoever,WP,2
17231,Whoever,WP,2
17232,runoff,NN,2
17233,Brizola,NNP,2
17234,Salim,NNP,2
17235,ills,NNS,2
17236,Sarney,NNP,2
17237,critically,RB,2
17238,debtor,NN,2
17239,stagnation,NN,2
17240,populist,JJ,2
17241,da,NNP,2
17242,interrupted,VBN,4
17243,renegotiate,VB,2
17244,vowing,VBG,2
17245,not-for-profit,JJ,2
17246,certificate-of-need,NN,2
17247,lithotripter,NN,2
17248,jacking,VBG,2
17249,"4,900",CD,2
17250,new-generation,NN,2
17251,Merritt,NNP,2
17252,Hawkins,NNP,2
17253,recruiter,NN,2
17254,graduates,VBZ,4
17255,Catherine,NNP,2
17256,Bobar,NNP,2
17257,Grieco,NNP,2
17258,antibiotic,JJ,2
17259,medicines,NNS,2
17260,coating,NN,2
17261,Cleveland-based,JJ,2
17262,USG,NNP,2
17263,building-materials,NNS,2
17264,tumult,NN,2
17265,Confidence,NN,2
17266,Jenks,NNP,2
17267,three-day,JJ,2
17268,buffer,NN,4
17269,sentiments,NNS,2
17270,shouts,VBZ,2
17271,reply,NN,4
17272,misinterpret,VB,2
17273,"162,000",CD,2
17274,gunmen,NNS,2
17275,symbolism,NN,2
17276,full-blown,JJ,2
17277,inequality,NN,2
17278,swept,VBD,4
17279,Orrin,NNP,2
17280,racially,RB,2
17281,invade,VB,2
17282,Hartnett,NNP,2
17283,periodicals,NNS,2
17284,receivable,NN,2
17285,long-delayed,JJ,2
17286,robes,NNS,2
17287,toppled,VBD,4
17288,leaked,VBN,2
17289,bolted,VBN,2
17290,Foxmoor,NNP,2
17291,wigs,NNS,2
17292,Best,JJS,2
17293,discourages,VBZ,2
17294,Elaborating,VBG,2
17295,LeBaron,NNP,2
17296,Daytona,NNP,2
17297,preview,NN,2
17298,Lutz,NNP,2
17299,realign,VB,2
17300,Japanese-managed,JJ,2
17301,demographics,NNS,2
17302,pharmacies,NNS,2
17303,individually,RB,2
17304,buoying,VBG,2
17305,depressant,NN,2
17306,Papua,NNP,2
17307,"110,000",CD,2
17308,walkouts,NNS,2
17309,smaller-than-expected,JJ,2
17310,"44,000",CD,2
17311,"125,000",CD,2
17312,inexorably,RB,2
17313,readiness,NN,2
17314,embark,VB,2
17315,soviets,NNS,2
17316,dressmaking,NN,2
17317,candles,NNS,2
17318,tenets,NNS,2
17319,feckless,JJ,2
17320,feats,NNS,2
17321,fascist,JJ,2
17322,envisaged,VBD,2
17323,independently,RB,2
17324,balancing,VBG,2
17325,allege,VBP,2
17326,myths,NNS,2
17327,re-establish,VB,2
17328,unadjusted,JJ,2
17329,Newly,RB,2
17330,non-residential,JJ,2
17331,Monthly,JJ,2
17332,Euromarket,NNP,2
17333,refurbishment,NN,2
17334,Processing,NNP,2
17335,lowest-rated,JJ,2
17336,A's,NNP,2
17337,Dodgers,NNP,4
17338,Bargain,NN,2
17339,waned,VBD,2
17340,Kawasaki-Rikuso,NNP,2
17341,Long-Term,NNP,2
17342,powerhouses,NNS,2
17343,Productivity,NNP,2
17344,rattle,VB,2
17345,hopelessly,RB,2
17346,introductions,NNS,2
17347,Machinery,NNP,2
17348,racks,NNS,2
17349,spreadsheets,NNS,2
17350,one-fifth,JJ,2
17351,Various,JJ,2
17352,suppressed,VBN,2
17353,allergy,NN,2
17354,depict,VBP,4
17355,symbols,NNS,2
17356,incompatible,JJ,2
17357,upstart,NN,2
17358,clerical,JJ,2
17359,Omron,NNP,2
17360,Kyoto,NNP,2
17361,clones,NNS,2
17362,Dome,NNP,2
17363,umbrella,NN,2
17364,coherent,JJ,2
17365,compatibility,NN,2
17366,prostaglandin,NN,2
17367,menstrual,JJ,2
17368,Nausea,NN,2
17369,researched,VBN,2
17370,fertility,NN,2
17371,Lancet,NNP,2
17372,duplicated,VBN,2
17373,vaginal,JJ,2
17374,steering,NN,4
17375,contraceptives,NNS,2
17376,Mother,NNP,2
17377,Wrong,JJ,2
17378,slips,VBZ,2
17379,pelvic,JJ,2
17380,feminists,NNS,2
17381,Spectator,NNP,2
17382,juggling,NN,2
17383,balance-of-payments,NNS,2
17384,rendered,VBN,2
17385,imagined,VBD,2
17386,Absolutely,RB,2
17387,Attic,JJ,2
17388,Alert,NNP,2
17389,Brook,NNP,2
17390,Chester,NNP,2
17391,cartoons,NNS,2
17392,Hal,NNP,2
17393,27-year-old,JJ,2
17394,cartoon,NN,2
17395,Heathrow,NNP,2
17396,Woman,NNP,2
17397,crates,NNS,2
17398,warehouse,NN,2
17399,crooked,JJ,2
17400,baggage,NN,2
17401,transit,NN,2
17402,dropouts,NNS,2
17403,Eve,NNP,2
17404,treasures,NNS,2
17405,Perches,NNP,2
17406,Trevino,NNP,2
17407,Ramon,NNP,2
17408,bulletins,NNS,2
17409,Snow,NNP,2
17410,painter,NN,2
17411,Caspar,NNP,2
17412,felons,NNS,2
17413,upholstery,NN,2
17414,Haberle,NNP,2
17415,tucked,VBN,2
17416,envelopes,NNS,2
17417,belonged,VBD,2
17418,aunt,NN,2
17419,adhesive,NN,2
17420,Tracers,NNP,2
17421,323s,NNS,2
17422,windshields,NNS,2
17423,securely,RB,2
17424,deteriorate,VB,2
17425,warranty,NN,2
17426,Relief,NNP,2
17427,dip,NN,2
17428,sharks,NNS,2
17429,pushy,JJ,2
17430,quake-related,JJ,2
17431,chasers,NNS,2
17432,Gibbons,NNP,2
17433,BK,NNP,2
17434,Doubles,NNP,2
17435,basing,VBG,2
17436,public-service,JJ,2
17437,coattails,NNS,2
17438,Cedar,NNP,2
17439,non-alcoholic,JJ,2
17440,product-related,JJ,2
17441,Rheingold,NNP,2
17442,Rexall,NNP,2
17443,E.R.,NNP,2
17444,doses,NNS,2
17445,Contractors,NNS,2
17446,diving,JJ,2
17447,Lavery,NNP,2
17448,herbicides,NNS,2
17449,high-water,JJ,2
17450,rejuvenation,NN,2
17451,joblessness,NN,2
17452,disgraceful,JJ,2
17453,elitists,NNS,2
17454,reaffirming,VBG,2
17455,starved,VBN,2
17456,faction,NN,2
17457,lest,IN,2
17458,bandages,NNS,2
17459,weekly-average,JJ,2
17460,Proleukin,NNP,2
17461,exploiting,VBG,2
17462,60-day,JJ,2
17463,telex,NN,2
17464,streptokinase,NNP,2
17465,loss-making,JJ,2
17466,anti-cancer,JJ,2
17467,oncogenes,NNS,2
17468,predictive,JJ,2
17469,reliably,RB,2
17470,Dryja,NNP,2
17471,tragic,JJ,2
17472,Broder,NNP,2
17473,lethal,JJ,2
17474,collectively,RB,2
17475,inherit,VBP,2
17476,haunt,VB,2
17477,theorized,VBD,2
17478,chromosomes,NNS,2
17479,Cavenee,NNP,2
17480,extracted,VBN,2
17481,tumors,NNS,2
17482,eruption,NN,2
17483,audacious,JJ,2
17484,preceded,VBN,2
17485,identifiable,JJ,2
17486,cascade,NN,2
17487,doctoral,JJ,2
17488,malignancy,NN,2
17489,biologists,NNS,2
17490,whereas,IN,2
17491,Weinberg,NNP,2
17492,collaborating,VBG,2
17493,Known,VBN,2
17494,short-sellers,NNS,2
17495,Dain,NNP,2
17496,Bosworth,NNP,2
17497,Prospective,JJ,2
17498,Papetti,NNP,2
17499,R.R.,NNP,2
17500,porch,NN,2
17501,circulars,NNS,2
17502,lags,VBZ,2
17503,flush,JJ,2
17504,apologies,NNS,2
17505,brash,JJ,2
17506,Placement,NNP,2
17507,pension-fund,NN,2
17508,BCE,NNP,2
17509,G.D.,NNP,2
17510,Kerlone,NNP,2
17511,hypertension,NN,2
17512,intervened,VBD,2
17513,age-bias,JJ,2
17514,reappointed,VBN,2
17515,Aaron,NNP,2
17516,disband,VB,2
17517,drug-interdiction,NN,2
17518,Opponents,NNS,2
17519,Brevetti,NNP,2
17520,recruits,VBZ,4
17521,disbanding,VBG,2
17522,Whitman,NNP,2
17523,Ransom,NNP,2
17524,knees,NNS,2
17525,Blaine,NNP,2
17526,rescheduled,VBD,2
17527,Crutcher,NNP,2
17528,nonsense,NN,2
17529,impractical,JJ,2
17530,airliners,NNS,2
17531,graveyard,NN,2
17532,Suppliers,NNS,2
17533,Sound,NNP,2
17534,borne,VBN,2
17535,Westcoast,NNP,2
17536,Hillary,NNP,2
17537,west,NN,2
17538,virgin,JJ,2
17539,Jesperson,NNP,2
17540,Interprovincial,NNP,2
17541,Haskayne,NNP,2
17542,moderate-income,JJ,2
17543,complied,VBN,2
17544,pledging,VBG,2
17545,2003-2005,CD,2
17546,Remics,NNS,2
17547,Asset-Backed,NNP,2
17548,1989-A,NNP,2
17549,Grantor,NNP,2
17550,Hambros,NNP,2
17551,Westpac,NNP,2
17552,3\/16,CD,2
17553,Munich-based,JJ,2
17554,tacit,JJ,2
17555,Internationale,NNP,2
17556,complement,VB,2
17557,Petrocorp,NNP,2
17558,Zealand-based,JJ,2
17559,forestry,NN,2
17560,high-performance,JJ,2
17561,three-member,JJ,2
17562,Bette,NNP,2
17563,imitation,NN,2
17564,imitated,VBN,2
17565,Darin,NNP,2
17566,appeals-court,NN,2
17567,Boots,NNP,2
17568,cracked,VBN,2
17569,Kurnit,NNP,2
17570,chilling,JJ,4
17571,Celtona,NNP,2
17572,Monterrey,NNP,2
17573,bargain-hunting,NN,2
17574,drift,VB,2
17575,flagging,JJ,2
17576,rebuff,NN,2
17577,doomsayers,NNS,2
17578,observe,VBP,2
17579,legalization,NN,2
17580,detained,VBD,2
17581,Kosovo,NNP,2
17582,cliff,NN,2
17583,stiffest,JJS,2
17584,Israeli-occupied,JJ,2
17585,chemical-weapons,NNS,2
17586,renounce,VB,2
17587,U.S.backed,JJ,2
17588,Pensacola,NNP,2
17589,crashed,VBD,2
17590,feeble,JJ,2
17591,mid-1992,NN,2
17592,"5,200",CD,2
17593,NORTHERN,NNP,2
17594,tie-up,NN,2
17595,Interface,NNP,2
17596,Bixby,NNP,2
17597,cutback,NN,2
17598,scrapping,VBG,2
17599,proficient,JJ,2
17600,dynamism,NN,2
17601,state-sector,JJ,2
17602,solvency,NN,2
17603,Bio-Technology,NNP,2
17604,Kyodo,NNP,2
17605,headquarter,JJ,2
17606,trans-Atlantic,JJ,2
17607,heritage,NN,2
17608,Karstadt,NNP,2
17609,paper-products,NNS,2
17610,Pulp,NNP,2
17611,dealer-manager,NN,2
17612,ballistic,JJ,2
17613,Raytheon,NNP,2
17614,Walk,VBP,2
17615,i.e.,FW,2
17616,possesses,VBZ,2
17617,stunt,NN,2
17618,Bakes,NNP,2
17619,Plaskett,NNP,2
17620,turbans,NNS,2
17621,afternoons,NNS,2
17622,flea,NN,2
17623,parlance,NN,2
17624,health-food,NN,2
17625,climatic,JJ,2
17626,mustard,NN,2
17627,fenugreek,NN,2
17628,innocents,NNS,2
17629,herb,NN,2
17630,laxative,NN,2
17631,Delhi,NNP,2
17632,meaningfully,RB,2
17633,eyebrow,NN,2
17634,bladder,NN,2
17635,hemorrhoids,NNS,2
17636,joints,NNS,2
17637,diminutive,JJ,2
17638,allusions,NNS,2
17639,husk,NN,2
17640,ingredient,NN,2
17641,Cincinnati-based,JJ,2
17642,non-prescription,JJ,2
17643,trickle,VB,2
17644,bumper,NN,2
17645,Jath,NNP,2
17646,26-year-old,JJ,2
17647,ruined,VBN,2
17648,Chemicals,NNPS,2
17649,Promotion,NNP,2
17650,fennel,NN,2
17651,cumin,NN,2
17652,castor-oil,NN,2
17653,assent,NN,2
17654,Kellwood,NNP,2
17655,employee-health,NN,2
17656,Floor,NN,4
17657,Rosemary,NNP,2
17658,mental-health,NN,2
17659,Dorsch,NNP,2
17660,HIAA,NNP,2
17661,complexities,NNS,2
17662,poison-pill,JJ,2
17663,copiers,NNS,2
17664,Junius,NNP,2
17665,Nicastro,NNP,2
17666,Brokerage,NN,4
17667,Despair,NN,2
17668,W.I.,NNP,2
17669,bedevil,VB,2
17670,post-1997,JJ,2
17671,dogma,NN,2
17672,fruition,NN,2
17673,constrain,VB,2
17674,optimists,NNS,2
17675,pessimists,NNS,2
17676,waning,VBG,2
17677,Conversely,RB,2
17678,unending,JJ,2
17679,swayed,VBN,2
17680,Bowing,VBG,2
17681,Cayne,NNP,2
17682,exonerated,VBD,2
17683,Grauer,NNP,2
17684,stabilization,NN,2
17685,Margin,NN,2
17686,defecting,VBG,2
17687,sensationalism,NN,2
17688,Heat,NNP,2
17689,filmed,VBN,2
17690,raped,VBD,4
17691,Ozarks,NNPS,2
17692,animosity,NN,2
17693,Southerners,NNPS,2
17694,unflattering,JJ,2
17695,gratuitously,RB,2
17696,benighted,JJ,2
17697,teen-ager,NN,2
17698,sack,NN,2
17699,cold-storage,JJ,2
17700,iceberg,NN,2
17701,puritanical,JJ,2
17702,viciously,RB,2
17703,Add,VB,2
17704,paranoid,JJ,2
17705,clumsy,JJ,2
17706,seething,JJ,4
17707,outset,NN,2
17708,hates,VBZ,2
17709,Louise,NNP,2
17710,Amy,NNP,2
17711,caricatures,NNS,2
17712,aforementioned,JJ,2
17713,lingers,VBZ,2
17714,lighted,VBN,2
17715,whispering,VBG,2
17716,stranded,VBN,2
17717,CreditWatch,NNP,2
17718,envelope,NN,2
17719,brown,JJ,2
17720,sitcom,NN,2
17721,boardroom,NN,2
17722,Topper,NNP,2
17723,million-plus,JJ,2
17724,moxie,NN,2
17725,Litvinchuk,NNP,2
17726,tolls,NNS,2
17727,Montreal-based,JJ,2
17728,standard-bearer,NN,2
17729,conditioned,VBN,2
17730,Departing,VBG,2
17731,coat,NN,2
17732,Davidson,NNP,2
17733,old-line,NN,4
17734,refurbishing,NN,4
17735,menswear,NN,2
17736,sportswear,NN,2
17737,fabrics,NNS,2
17738,Denton,NNP,2
17739,bioresearch,NN,2
17740,Centerior,NNP,2
17741,Suburban,NNP,4
17742,feud,NN,2
17743,slime,NN,2
17744,Powell,NNP,2
17745,Goldstein,NNP,2
17746,non-binding,JJ,2
17747,hoped-for,JJ,2
17748,casings,NNS,2
17749,trademarks,NNS,2
17750,Horizons,NNP,2
17751,videocassettes,NNS,2
17752,Culver,NNP,2
17753,logos,NNS,2
17754,Gressette,NNP,2
17755,landings,NNS,2
17756,Voronezh,NNP,2
17757,Morrow,NNP,2
17758,devotes,VBZ,2
17759,wardens,NNS,2
17760,wondered,VBD,2
17761,UFOs,NNS,2
17762,anchors,NNS,2
17763,Whitley,NNP,2
17764,nonfiction,NN,2
17765,earnest,NN,4
17766,scraps,NNS,2
17767,rude,JJ,2
17768,stumbled,VBD,4
17769,nursed,VBD,2
17770,"1,700",CD,2
17771,vests,NNS,2
17772,Twaron,NNP,2
17773,litle,JJ,2
17774,sacking,VBG,2
17775,seriousness,NN,2
17776,monetarists,NNS,2
17777,globalists,NNS,2
17778,twin-deficit,NN,2
17779,Volcker,NNP,2
17780,Keynesian,JJ,2
17781,chides,VBZ,2
17782,Somewhere,RB,2
17783,unrecognized,JJ,2
17784,expansionary,JJ,2
17785,excerpts,NNS,2
17786,autobiography,NN,2
17787,Economist,NNP,2
17788,confront,VBP,2
17789,afflicts,VBZ,2
17790,stacks,NNS,2
17791,freed,VBD,4
17792,politicking,NN,2
17793,delegate,VB,2
17794,costumed,VBN,2
17795,hands-on,JJ,2
17796,LifeSavers,NNPS,2
17797,Gerstner,NNP,2
17798,Vevey,NNP,2
17799,mouths,NNS,2
17800,liberation,NN,2
17801,curious,JJ,2
17802,bitterest,JJS,2
17803,mating,NN,2
17804,tones,NNS,2
17805,mobilize,VB,2
17806,stripes,NNS,2
17807,segregation,NN,2
17808,organizers,NNS,2
17809,Echoing,VBG,2
17810,Lester,NNP,2
17811,resurgence,NN,2
17812,"140,000",CD,2
17813,evaporate,VB,2
17814,gearing,VBG,2
17815,elephants,NNS,2
17816,trailing,VBG,2
17817,Rickey,NNP,2
17818,Todd,NNP,2
17819,miracle,NN,2
17820,triumph,NN,2
17821,barrage,NN,2
17822,61-year-old,JJ,2
17823,overshadowed,VBN,2
17824,Afterward,RB,2
17825,trophy,NN,2
17826,Twelve,CD,2
17827,unstylish,JJ,2
17828,downtime,NN,2
17829,steak,NN,2
17830,cross-functional,JJ,2
17831,Tonawanda,NNP,2
17832,air-separation,NN,2
17833,Westendorf,NNP,2
17834,piecemeal,RB,2
17835,requisite,JJ,2
17836,cassette,NN,2
17837,Copyright,NN,4
17838,facto,FW,2
17839,rocking,VBG,2
17840,46-year-old,JJ,2
17841,Adia,NNP,2
17842,overlook,VBP,2
17843,Bilanz,NNP,2
17844,destined,VBN,2
17845,prominence,NN,2
17846,Sitting,VBG,2
17847,beside,IN,2
17848,industrialist,NN,2
17849,Sulzer,NNP,2
17850,secretive,JJ,2
17851,Harpener,NNP,2
17852,conservatism,NN,2
17853,Pinick,NNP,2
17854,slow-growing,JJ,2
17855,carry-forwards,NNS,2
17856,Unruh,NNP,2
17857,splashy,JJ,2
17858,detour,NN,2
17859,forecasters,NNS,2
17860,Bostian,NNP,2
17861,macroeconomic,JJ,2
17862,rocky,JJ,2
17863,mincemeat,NN,2
17864,adopts,VBZ,2
17865,polite,JJ,2
17866,nosedive,JJ,2
17867,amok,RB,2
17868,low-key,JJ,2
17869,matter-of-factly,RB,2
17870,McNamara,NNP,2
17871,biomedical,JJ,2
17872,Custom,NNP,2
17873,trusted,VBD,4
17874,chauvinism,NN,2
17875,realizing,VBG,2
17876,tax-cut,JJ,2
17877,inflating,VBG,2
17878,immense,JJ,2
17879,tax-rate,JJ,2
17880,neutralization,NN,2
17881,overshadowing,VBG,2
17882,collapses,VBZ,2
17883,Beacon,NNP,2
17884,Howick,NNP,2
17885,repurchasing,VBG,2
17886,Imprimis,NNP,2
17887,standby,JJ,2
17888,Ticketron,NNP,2
17889,lotteries,NNS,2
17890,Ousley,NNP,2
17891,ETA,NNP,2
17892,numerically,RB,2
17893,tearing,VBG,2
17894,polluted,JJ,2
17895,commendable,JJ,2
17896,renowned,JJ,2
17897,naysayers,NNS,2
17898,dissidents,NNS,2
17899,Kryuchkov,NNP,2
17900,5th,JJ,2
17901,foil,VB,2
17902,consumer-goods,NNS,2
17903,Quelle,NNP,2
17904,Saying,VBG,2
17905,Intermoda,NNP,2
17906,unsustainable,JJ,2
17907,10-month,JJ,2
17908,opener,NN,2
17909,contractual,JJ,2
17910,prolific,JJ,2
17911,rancorous,JJ,2
17912,Sylvester,NNP,2
17913,Stallone,NNP,2
17914,Cash,NN,4
17915,soundtrack,NN,2
17916,pen,NN,2
17917,irreparably,RB,2
17918,feeding,NN,4
17919,lining,NN,4
17920,Meeting,VBG,2
17921,Revenues,NNS,2
17922,gas-fired,JJ,2
17923,demolished,VBN,2
17924,Usually,RB,2
17925,Ito,NNP,2
17926,Murasawa,NNP,2
17927,microwaves,NNS,2
17928,jettisoning,VBG,2
17929,Joann,NNP,2
17930,Lublin,NNP,2
17931,placate,VB,2
17932,Analyst,NN,2
17933,back-end,JJ,2
17934,paychecks,NNS,2
17935,amplified,VBN,2
17936,sorely,RB,2
17937,Hardiman,NNP,2
17938,tumbles,VBZ,2
17939,interruption,NN,2
17940,rocketed,VBD,2
17941,Dime,NNP,2
17942,Kirschner,NNP,2
17943,slapped,VBD,2
17944,nationalization,NN,2
17945,brokerages,NNS,2
17946,NBC-TV,NNP,2
17947,home-state,JJ,2
17948,bombarded,VBD,2
17949,convened,VBD,2
17950,valley,NN,2
17951,Molokai,NNP,2
