type,token,index,frequency
word,Favorite,20400,2
word,lovable,20401,3
word,orphans,20402,2
word,Loggia,20403,3
word,Fridays,20404,3
word,designate,20405,2
word,Fredric,20406,2
word,blonde,20407,5
word,stale,20408,2
word,cynicism,20409,2
word,Esther,20410,2
word,protestors,20411,2
word,humanity,20412,3
word,pizzazz,20413,2
word,Boys,20414,7
word,Tana,20415,5
word,CRI,20416,2
word,Champs,20417,3
word,H&R,20418,12
word,Cervantes,20419,3
word,Quixote,20420,2
word,Lippens,20421,5
word,acquisitive,20422,2
word,mid-1990,20423,2
word,Industrielle,20424,2
word,mid-September,20425,3
word,NSC,20426,16
word,leaner,20427,3
word,supervised,20428,3
word,Briggs,20429,2
word,bureaus,20430,4
word,Sperry,20431,8
word,Tomlin,20432,5
word,"430,000",20433,2
word,"525,000",20434,2
word,Lesko,20435,8
word,rank-and-file,20436,2
word,intensify,20437,6
word,victorious,20438,2
word,Cowboys,20439,18
word,quarterback,20440,3
word,Aikman,20441,5
word,Bum,20442,2
word,Landry,20443,5
word,obnoxious,20444,2
word,spas,20445,3
word,grass,20446,2
word,beefed,20447,3
word,plush,20448,2
word,metro,20449,2
word,Finks,20450,2
word,invitations,20451,2
word,Rage,20452,3
word,chastises,20453,2
word,Were,20454,3
word,broker-dealers,20455,4
word,dangerously,20456,2
word,Raoul-Duval,20457,2
word,SIA,20458,2
word,Asman,20459,4
word,Fidel,20460,4
word,Cuban,20461,9
word,simplicity,20462,2
word,passionate,20463,2
word,justification,20464,2
word,Brookline,20465,2
word,INC.,20466,2
word,Zacks,20467,2
word,Beal,20468,2
word,Leave,20469,2
word,endeavor,20470,2
word,inquired,20471,2
word,wrongly,20472,2
word,leapfrog,20473,2
word,brown-tobacco,20474,2
word,Gitanes,20475,3
word,Galle,20476,2
word,Seita,20477,9
word,FFr,20478,3
word,motorist,20479,3
word,Matra,20480,2
word,Blondes,20481,2
word,trespassing,20482,3
word,5-4,20483,2
word,ripple,20484,2
word,arisen,20485,2
word,preamble,20486,8
word,fetus,20487,2
word,unintended,20488,2
word,brutality,20489,2
word,Somali,20490,3
word,Barre,20491,12
word,Somalia,20492,7
word,obscurity,20493,2
word,dictatorship,20494,2
word,Somalis,20495,2
word,Berbera,20496,3
word,clan,20497,2
word,imprisoned,20498,3
word,Gersony,20499,2
word,grabs,20500,2
word,runway,20501,5
word,ineptitude,20502,2
word,Mengistu,20503,7
word,Haile,20504,2
word,Ethiopian,20505,2
word,Eritrean,20506,2
word,Tigrean,20507,4
word,Addis,20508,2
word,Ababa,20509,2
word,Eritrea,20510,2
word,Tigreans,20511,2
word,bay,20512,11
word,Eritreans,20513,2
word,communists,20514,5
word,flip-flop,20515,2
word,well-intentioned,20516,2
word,famine,20517,2
word,proration,20518,2
word,Dauchy,20519,2
word,chronic,20520,5
word,cheaters,20521,2
word,production-sharing,20522,2
word,Al-Chalabi,20523,2
word,Emirates,20524,3
word,Rafale,20525,6
word,navy,20526,11
word,F-18,20527,2
word,Goupil,20528,7
word,Rafales,20529,2
word,Crusaders,20530,7
word,renovate,20531,2
word,Dassault,20532,6
word,F-18s,20533,2
word,ill-suited,20534,2
word,Crusader,20535,2
word,Anglo-American,20536,2
word,wage-earning,20537,2
word,Cathay,20538,26
word,clouded,20539,3
word,air-freight,20540,9
word,Eddington,20541,7
word,Lufthansa,20542,10
word,destinations,20543,3
word,routing,20544,2
word,restart,20545,2
word,emphatically,20546,3
word,four-star,20547,2
word,Agnos,20548,13
word,warm-up,20549,2
word,weaving,20550,2
word,fractured,20551,2
word,oblivious,20552,2
word,policeman,20553,2
word,bursts,20554,8
word,massages,20555,2
word,cafeteria,20556,8
word,inspected,20557,3
word,sunshine,20558,3
word,rained,20559,2
word,retrieved,20560,2
word,SPCA,20561,2
word,parakeet,20562,2
word,Haagen,20563,4
word,Vermont-Slauson,20564,8
word,Watts,20565,3
word,crime-ridden,20566,2
word,busier,20567,2
word,robbery,20568,4
word,burglaries,20569,2
word,low-crime,20570,2
word,replenished,20571,2
word,percentages,20572,3
word,proprietors,20573,2
word,Boulevard,20574,3
word,Matanky,20575,2
word,Children,20576,4
word,gates,20577,2
word,pleasing,20578,2
word,detectors,20579,8
word,closed-circuit,20580,2
word,second-story,20581,2
word,nest,20582,2
word,Grants,20583,3
word,increment,20584,2
word,enacting,20585,2
word,Zones,20586,2
word,Exabyte,20587,2
word,addiction-treatment,20588,2
word,Aldus,20589,2
word,Palicka,20590,2
word,Hallingby,20591,2
word,Jude,20592,3
word,Merchants,20593,2
word,BanPonce,20594,7
word,Popular,20595,10
word,Medstone,20596,2
word,resettable,20597,3
word,single-B-2,20598,2
word,Marrie,20599,3
word,condominiums,20600,2
word,unoccupied,20601,2
word,Shattuck,20602,5
word,foreclosures,20603,3
word,frightening,20604,4
word,Immunex,20605,5
word,molecule,20606,4
word,organ-transplant,20607,2
word,allergies,20608,3
word,asthma,20609,3
word,interleukin-4,20610,2
word,receptor,20611,5
word,IL-4,20612,3
word,Receptech,20613,2
word,Millicom,20614,4
word,Claridge,20615,2
word,notebooks,20616,2
word,watts,20617,3
word,briefcase,20618,4
word,Telelawyer,20619,4
word,Cane,20620,7
word,in-office,20621,2
word,refers,20622,2
word,extorting,20623,2
word,"76,000",20624,2
word,J.M.,20625,2
word,Garcias,20626,3
word,PARTNERS,20627,2
word,Ingram,20628,3
word,Yuzek,20629,2
word,Gainen,20630,3
word,Bertolotti,20631,2
word,malicious,20632,2
word,Lupel,20633,2
word,pajama,20634,2
word,elevator,20635,2
word,victor,20636,2
word,Olshan,20637,2
word,girding,20638,2
word,ravaged,20639,3
word,braced,20640,2
word,earners,20641,2
word,"130,000",20642,3
word,Embarcadero,20643,4
word,Freeway,20644,4
word,high-rises,20645,2
word,Lonrho,20646,5
word,Heileman,20647,2
word,manageable,20648,4
word,Ortiz,20649,9
word,retail-sales,20650,2
word,salespeople,20651,3
word,bartenders,20652,2
word,Seventeen,20653,2
word,entrepreneurship,20654,2
word,patrols,20655,5
word,alarms,20656,4
word,zones,20657,3
word,gesture,20658,2
word,revisit,20659,2
word,shielded,20660,2
word,kicking,20661,2
word,allocate,20662,4
word,undiversified,20663,2
word,Monetta,20664,2
word,Bacarella,20665,3
word,GRE,20666,3
word,U.K,20667,2
word,McDonough,20668,16
word,indoor,20669,3
word,carpets,20670,3
word,Quilted,20671,2
word,Giraffe,20672,2
word,spire,20673,2
word,glued,20674,3
word,plywood,20675,2
word,redevelopment,20676,2
word,mercy,20677,3
word,stationed,20678,2
word,Dartmouth,20679,2
word,shutting,20680,3
word,Spartan,20681,3
word,boulevard,20682,2
word,daylight,20683,2
word,Muniak,20684,3
word,Jessica,20685,2
word,Brink,20686,2
word,bumble,20687,2
word,adversely,20688,3
word,Fiorello,20689,2
word,LaGuardia,20690,2
word,comforting,20691,2
word,waffled,20692,2
word,"58,000",20693,3
word,waits,20694,2
word,ducks,20695,6
word,long-running,20696,2
word,Carboni,20697,4
word,Hnilica,20698,2
word,Serious,20699,3
word,Fraud,20700,3
word,phantom,20701,2
word,Ferranti,20702,6
word,coordinated,20703,2
word,Bynoe,20704,4
word,Nuggets,20705,4
word,Realist,20706,9
word,Ammann,20707,3
word,Winnebago,20708,10
word,conversions,20709,2
word,RV,20710,2
word,Curran,20711,2
word,stabilized,20712,2
word,credit-easing,20713,2
word,moderating,20714,2
word,Kochan,20715,2
word,shorter-term,20716,2
word,TVA,20717,2
word,porcelains,20718,2
word,bureau-sponsored,20719,2
word,directories,20720,4
word,directory,20721,3
word,Toronto-Dominion,20722,2
word,prostitution,20723,4
word,reservation,20724,2
word,juices,20725,2
word,suntan,20726,2
word,Ekco,20727,7
word,bakeware,20728,3
word,Woodstream,20729,3
word,housewares,20730,3
word,Centronics,20731,2
word,pinch,20732,3
word,hobbling,20733,2
word,Givaudan,20734,3
word,Lai,20735,3
word,Kamm,20736,2
word,Nissho,20737,4
word,Iwai,20738,4
word,provincial,20739,3
word,Sitco,20740,3
word,Liability,20741,3
word,Trans-Alaska,20742,2
word,Glacier,20743,2
word,Trinidad,20744,2
word,Hildebrandt,20745,2
word,brush,20746,3
word,enroll,20747,2
word,Supervisors,20748,3
word,stop-gap,20749,2
word,thank,20750,2
word,Supplemental,20751,2
word,B-3,20752,2
word,Ca,20753,3
word,Caa,20754,2
word,Zeidner,20755,2
word,Partnerships,20756,2
word,Nora,20757,6
word,fly-by-night,20758,2
word,worlds,20759,2
word,downbeat,20760,2
word,extremes,20761,2
word,distinctively,20762,2
word,Books,20763,3
word,Garber,20764,3
word,PegaSys,20765,2
word,AIW,20766,3
word,satire,20767,2
word,cliched,20768,2
word,ceded,20769,2
word,Photonics,20770,2
word,Planar,20771,2
word,Ovonic,20772,2
word,Imaging,20773,2
word,Magnascreen,20774,2
word,active-matrix,20775,2
word,cathode-ray,20776,2
word,liquid-crystal,20777,2
word,DARPA,20778,4
word,microelectronics,20779,3
word,SHV,20780,4
word,Calor,20781,2
word,Harbors,20782,5
word,Braintree,20783,2
word,Garman,20784,3
word,Vision,20785,4
word,Banc,20786,9
word,OTS,20787,2
word,nifty,20788,2
word,190.58-point,20789,4
word,recycles,20790,2
word,CPC,20791,2
word,"164,830,000",20792,2
word,Advancers,20793,2
word,Broader,20794,2
word,medium-term,20795,4
word,Anacomp,20796,5
word,Unitel,20797,2
word,bullion,20798,5
word,Comair,20799,7
word,preferably,20800,2
word,appraisal,20801,2
word,Weston,20802,3
word,Paluck,20803,2
word,Posix,20804,3
word,UNIX,20805,2
word,standardize,20806,2
word,Campbell-Mithun-Esty,20807,2
word,Rowland,20808,3
word,Campbell-Mithun,20809,2
word,IMS,20810,2
word,Louis-Dreyfus,20811,2
word,laureate,20812,2
word,enlist,20813,2
word,animal-rights,20814,2
word,Rifkin,20815,2
word,Montana,20816,4
word,mistaken,20817,2
word,Toy,20818,5
word,welcoming,20819,2
word,McInnes,20820,2
word,Isle,20821,3
word,Ducks,20822,2
word,quacks,20823,2
word,non-duck,20824,4
word,quack,20825,4
word,Quack,20826,2
word,scrubbers,20827,2
word,Mansion,20828,4
word,Dillow,20829,3
word,Briscoe,20830,2
word,hollow,20831,2
word,A.P.,20832,8
word,refractory,20833,2
word,Westwood,20834,4
word,Brick,20835,2
word,bottoming,20836,2
word,Trucking,20837,3
word,Shippers,20838,4
word,freight-transport,20839,3
word,LaLonde,20840,2
word,rail,20841,7
word,Yusen,20842,2
word,adjudicators,20843,2
word,Personnel,20844,4
word,Formally,20845,2
word,due-process,20846,5
word,adjudicator,20847,3
word,Winchester,20848,2
word,outlooks,20849,2
word,"2,120",20850,2
word,quest,20851,3
word,repurchases,20852,2
word,futile,20853,2
word,rewritten,20854,2
word,operatives,20855,2
word,hunk,20856,3
word,reinforces,20857,2
word,HASTINGS,20858,2
word,Brierley,20859,4
word,Trelleborg,20860,26
word,coffers,20861,3
word,Falconbridge,20862,7
word,Sculley,20863,4
word,Adverse,20864,2
word,Schantz,20865,2
word,Haines,20866,2
word,Kushkin,20867,2
word,Schulman,20868,4
word,Generation,20869,2
word,Basf,20870,3
word,Eisenberg,20871,2
word,Imasco,20872,2
word,Bince,20873,2
word,mutters,20874,2
word,hobbled,20875,2
word,Ty,20876,4
word,Picop,20877,8
word,Potential,20878,2
word,reckoning,20879,3
word,Willmott,20880,3
word,Webster\/Eagle,20881,4
word,contiguous,20882,3
word,Mexico-United,20883,2
word,Mexicana,20884,2
word,Aviacion,20885,2
word,propensity,20886,2
word,Regrettably,20887,2
word,nonstrategic,20888,2
word,Ponce,20889,2
word,Familia,20890,2
word,Univision,20891,2
word,Cards,20892,2
word,Lep,20893,3
word,IMF,20894,3
word,Alusuisse,20895,3
word,Terra,20896,3
word,SciMed,20897,5
word,Inmac,20898,2
word,microcomputer,20899,3
word,Cordis,20900,4
word,pacemaker,20901,2
word,Christians,20902,2
word,Damascus,20903,2
word,tremor,20904,5
word,spacecraft,20905,6
word,marches,20906,3
word,Honecker,20907,28
word,ADN,20908,3
word,shopkeeper,20909,2
word,Rainer,20910,2
word,Born,20911,3
word,Baltic,20912,3
word,tritium,20913,6
word,chemists,20914,5
word,Fleischmann,20915,5
word,deuterium,20916,2
word,electrolysis,20917,2
word,electrolytic,20918,3
word,Oriani,20919,4
word,anomalous,20920,2
word,surround,20921,2
word,watt,20922,3
word,Bockris,20923,2
word,neutron,20924,4
word,full-page,20925,2
word,Weekly,20926,4
word,Junkins,20927,2
word,cost-reduction,20928,2
word,commemorative,20929,3
word,supply-demand,20930,3
word,disenchanted,20931,2
word,hoard,20932,2
word,Livestock,20933,2
word,feedlots,20934,4
word,feedlot,20935,2
word,Wolff,20936,2
word,LME,20937,2
word,Broker,20938,5
word,Apollo,20939,2
word,Branford,20940,2
word,Hut,20941,2
word,Harty,20942,3
word,Charisma,20943,2
word,same-store,20944,2
word,Wolfe,20945,2
word,CalMat,20946,3
word,asphalt,20947,3
word,Reggie,20948,2
word,Smalling,20949,4
word,autographs,20950,2
word,Collectibles,20951,2
word,awhile,20952,2
word,sniffs,20953,3
word,corrosion-resistant,20954,2
word,thicker,20955,2
word,UP,20956,2
word,Limit,20957,2
word,Sell,20958,2
word,market-if-touched,20959,2
word,fill-or-kill,20960,2
word,forgetting,20961,2
word,beta,20962,8
word,betas,20963,2
word,riskiness,20964,2
word,dimension,20965,2
word,Deloitte,20966,19
word,Haskins,20967,6
word,babies,20968,2
word,two-income,20969,2
word,stockholdings,20970,2
word,financial-planning,20971,3
word,ups,20972,2
word,downs,20973,2
word,Figure,20974,6
word,pursuits,20975,3
word,shrubs,20976,2
word,wisely,20977,2
word,"22,000",20978,2
word,Englewood,20979,4
word,needle,20980,2
word,fog,20981,2
word,Stapf,20982,2
word,NASAA,20983,3
word,compulsive,20984,2
word,grandmother,20985,2
word,Gargan,20986,5
word,Bureaus,20987,2
word,IAFP,20988,6
word,united,20989,2
word,Sala,20990,4
word,stint,20991,2
word,Manion,20992,2
word,Peterson,20993,13
word,Diebel,20994,2
word,McClelland,20995,3
word,scam,20996,4
word,median,20997,4
word,boiler-room,20998,4
word,vanish,20999,2
word,widows,21000,2
word,Ciavarella,21001,2
word,Stick,21002,8
word,exam,21003,2
word,U,21004,10
word,Hauptman,21005,2
word,baccalaureate,21006,2
word,tuitions,21007,2
word,zeros,21008,3
word,soundness,21009,2
word,Tharp,21010,7
word,catfish,21011,2
word,haulers,21012,2
word,enforcers,21013,5
word,dentists,21014,4
word,Franciscans,21015,2
word,alimony,21016,2
word,yacht,21017,3
word,noncriminal,21018,2
word,Washburn,21019,2
word,reinvesting,21020,2
word,deceased,21021,2
word,singling,21022,2
word,Amway,21023,3
word,reclassified,21024,2
word,Lackey,21025,2
word,provinces,21026,6
word,Yellow,21027,2
word,nonresident,21028,2
word,freshmen,21029,3
word,registrants,21030,3
word,socioeconomic,21031,2
word,affirmative-action,21032,3
word,suckers,21033,3
word,sucker,21034,2
word,Blodgett,21035,3
word,get-rich-quick,21036,2
word,Cunningham,21037,2
word,unregistered,21038,2
word,honestly,21039,3
word,Wenz,21040,2
word,Lyneses,21041,2
word,psychologist,21042,4
word,victimized,21043,3
word,Cortese,21044,4
word,pleasures,21045,2
word,uninformed,21046,2
word,trudging,21047,2
word,Figuring,21048,2
word,persistency,21049,2
word,flunk,21050,2
word,euphemisms,21051,2
word,single-premium,21052,2
word,immensely,21053,2
word,illustrations,21054,2
word,variable-rate,21055,2
word,nursing-home,21056,2
word,illnesses,21057,3
word,no-load,21058,2
word,Ameritas,21059,2
word,Did,21060,3
word,Rorer,21061,8
word,Cawthorn,21062,5
word,Asilone,21063,2
word,antacid,21064,2
word,Thrombinar,21065,2
word,Maalox,21066,4
word,"198,120,000",21067,2
word,Selkin,21068,2
word,Chris-Craft,21069,3
word,Soo,21070,10
word,Xtra,21071,7
word,Gintel,21072,8
word,Re,21073,5
word,Hasbro,21074,6
word,Pinola,21075,2
word,51-48,21076,2
word,stress-related,21077,7
word,Warshaw,21078,4
word,presenting,21079,2
word,hospitalization,21080,4
word,D'Arcy,21081,6
word,O'Donnell,21082,2
word,rooftops,21083,2
word,snack,21084,2
word,VCR,21085,2
word,centenarians,21086,2
word,BP,21087,2
word,"8,880",21088,2
word,Repeal,21089,2
word,co-sponsors,21090,2
word,fur,21091,10
word,Purnick,21092,5
word,furriers,21093,10
word,furs,21094,12
word,mink,21095,6
word,Furs,21096,3
word,saturated,21097,2
word,jackets,21098,6
word,embroidery,21099,2
word,leathers,21100,2
word,Schreibman,21101,3
word,hepatitis,21102,6
word,contagious,21103,2
word,notices,21104,2
word,Mattausch,21105,3
word,appalled,21106,3
word,Past,21107,2
word,Amon,21108,2
word,Gourlay,21109,2
word,summed,21110,2
word,wring,21111,2
word,threshold,21112,4
word,Discussing,21113,2
word,CP486,21114,2
word,peripherals,21115,2
word,Viatech,21116,2
word,Ferembal,21117,2
word,Baxter,21118,4
word,Deerfield,21119,2
word,Hospitals,21120,2
word,mid-range,21121,2
word,mainframe-class,21122,3
word,DEC,21123,9
word,40-point,21124,2
word,Wilke,21125,2
word,MacroChem,21126,2
word,dental,21127,2
word,USACafes,21128,3
word,Bonanza,21129,2
word,"34,000",21130,2
word,Westridge,21131,6
word,sleepy,21132,2
word,Axe,21133,2
word,Core,21134,2
word,indexer,21135,2
word,Carder,21136,3
word,Say,21137,2
word,Varity,21138,2
word,Bolar,21139,2
word,smuggling,21140,2
word,Nguyen,21141,7
word,Chan,21142,12
word,Hanoi,21143,4
word,glue,21144,2
word,courtyard,21145,2
word,Ngoc,21146,5
word,Nghe,21147,4
word,reformist,21148,2
word,thinly,21149,3
word,Thi,21150,7
word,Hochiminh,21151,4
word,Saigon,21152,2
word,Linh,21153,2
word,secretary-general,21154,2
word,Grossman,21155,3
word,Losses,21156,3
word,banana,21157,2
word,Banana,21158,2
word,two-step,21159,2
word,Textron,21160,4
word,Avdel,21161,2
word,rivets,21162,2
word,Bumiputra,21163,6
word,Bhd.,21164,2
word,Basir,21165,6
word,Tan,21166,5
word,paid-up,21167,3
word,1982-83,21168,2
word,M$,21169,9
word,Petronas,21170,3
word,Ehman,21171,3
word,Trenton,21172,3
word,Dukakis,21173,2
word,Camden,21174,5
word,footnote,21175,2
word,Pignatelli,21176,2
word,Essex,21177,2
word,unfazed,21178,2
word,Yardeni,21179,2
word,plummet,21180,3
word,lift-ticket,21181,2
word,Masius,21182,4
word,Bowles,21183,3
word,skiers,21184,6
word,Ski,21185,4
word,bundled,21186,2
word,plows,21187,2
word,Dillmann,21188,2
word,okay,21189,2
word,Angel,21190,2
word,swung,21191,3
word,fools,21192,3
word,evacuated,21193,3
word,postmarks,21194,2
word,outer,21195,5
word,Westin,21196,3
word,blankets,21197,2
word,Checchi,21198,2
word,contested,21199,4
word,Batchelder,21200,4
word,distressing,21201,2
word,eluded,21202,2
word,broad-scale,21203,2
word,Harley-Davidson,21204,3
word,Harley,21205,2
word,seismic,21206,4
word,irrational,21207,3
word,immediacy,21208,2
word,callable,21209,4
word,offing,21210,2
word,Arbel,21211,4
word,Confair,21212,3
word,buy-and-hold,21213,3
word,Petrolane,21214,3
word,25\/32,21215,2
word,29\/32,21216,4
word,26\/32,21217,2
word,bid-wanted,21218,2
word,Ormstedt,21219,2
word,raisers,21220,2
word,Telesystems,21221,2
word,Enforcers,21222,2
word,Hughey,21223,3
word,Heart,21224,2
word,ploys,21225,2
word,gambit,21226,2
word,newsletters,21227,7
word,MADD,21228,3
word,Pilot,21229,2
word,Westmoreland,21230,10
word,perks,21231,2
word,complements,21232,2
word,Streetspeak,21233,2
word,508-point,21234,2
word,much-beloved,21235,2
word,associating,21236,2
word,C-word,21237,2
word,Biehl,21238,4
word,Berkshire,21239,4
word,smash,21240,2
word,Barbra,21241,2
word,Streisand,21242,2
word,thrashing,21243,2
word,screenplay,21244,2
word,Flashdance,21245,2
word,Rainman,21246,3
word,Palma,21247,2
word,Main,21248,3
word,cop,21249,3
word,Birnbaum,21250,4
word,Dian,21251,2
word,Fossey,21252,2
word,Gorillas,21253,2
word,Mist,21254,2
word,Chico,21255,2
word,Mendes,21256,2
word,fellows,21257,2
word,Barris,21258,3
word,enhancements,21259,4
word,meaningless,21260,2
word,thereof,21261,2
word,Corcoran,21262,2
word,DeVoe,21263,6
word,speculations,21264,2
word,Principal,21265,2
word,Matchett,21266,2
word,erased,21267,4
word,notoriety,21268,2
word,Sherlund,21269,3
word,Caere,21270,2
word,documenting,21271,2
word,souvenir,21272,2
word,=,21273,2
word,clumps,21274,2
word,Rivkin,21275,3
word,Lubar,21276,2
word,Real-estate,21277,2
